 0.023018 -0.023018 0.022743 0.149041 0.047236 -1.894737 1.894737 210.000000 210.000000 0.000000
 0.022909 -0.022909 0.022635 0.148696 0.047236 -1.894737 1.894737 211.000000 211.000000 0.000000
 0.022801 -0.022801 0.022528 0.148353 0.047236 -1.894737 1.894737 212.000000 212.000000 0.000000
 0.022694 -0.022694 0.022423 0.148012 0.047236 -1.894737 1.894737 213.000000 213.000000 0.000000
 0.022588 -0.022588 0.022318 0.147674 0.047236 -1.894737 1.894737 214.000000 214.000000 0.000000
 0.022483 -0.022483 0.022214 0.147338 0.047236 -1.894737 1.894737 215.000000 215.000000 0.000000
 0.022379 -0.022379 0.022111 0.147005 0.047236 -1.894737 1.894737 216.000000 216.000000 0.000000
 0.022276 -0.022276 0.022009 0.146674 0.047236 -1.894737 1.894737 217.000000 217.000000 0.000000
 0.022173 -0.022173 0.021908 0.146345 0.047236 -1.894737 1.894737 218.000000 218.000000 0.000000
 0.022072 -0.022072 0.021808 0.146018 0.047236 -1.894737 1.894737 219.000000 219.000000 0.000000
 0.021972 -0.021972 0.021709 0.145693 0.047236 -1.894737 1.894737 220.000000 220.000000 0.000000
